"","NGA","PolID","Duration","Pop","Terr","Hier","Gov","Infra","Info","Idea","MilTech","Complexity","Agri","Cap","PolName"
"1416","Basin of Mexico","MxClass",2.73957234445009,NA,NA,3,0,1,0,4,8,1.11394335230684,0.75725707787518,5.05115252244738,"Classic Basin of Mexico"
"1422","Basin of Mexico","MxEpicl",2.39619934709574,NA,NA,3.5,5.5,1,5.5,4,13,1.46239799789896,1.04831233914057,4.43933269383026,"Epiclassic Basin of Mexico"
"1424","Basin of Mexico","MxToltc",2.47567118832443,5.24303804868629,4.35218251811136,4,5,2,4,4,13,1.44715803134222,1.16573419417739,4.65321251377534,"Toltecs"
"1427","Basin of Mexico","MxPostM",2.3541084391474,5.8750612633917,NA,1.5,4.5,1,4,4,13,1.42324587393681,1.47037062087563,4.39794000867204,"Middle Postclassic Basin of Mexico"
"1428","Basin of Mexico","MxPostM",2.3541084391474,5.8750612633917,NA,1.5,4.5,1,6,4,13,1.45484486000851,1.60508406042265,4.39794000867204,"Middle Postclassic Basin of Mexico"
"1430","Basin of Mexico","MxAztec",1.96378782734556,6.54406804435028,4.44824241263444,5.5,8.5,3,7,4,16,1.5854607295085,1.89206097617021,5.35218251811136,"Aztec Empire"
"1431","Cahokia","USMisEW",2.65224634100332,NA,NA,1,0,1,1,3.5,2,0.8750612633917,0.21410084323191,1.60205999132796,"Cahokia - Early Woodland"
"1436","Cahokia","USMisMW",2.65224634100332,NA,NA,1.25,0,1,1,3.5,2,0.8750612633917,0.290453251158404,1.60205999132796,"Cahokia - Middle Woodland"
"1440","Cahokia","USMisRo",2.17318626841227,NA,NA,1.25,0,1,1,2,5,0.954242509439325,0.356309572756292,1.60205999132796,"Cahokia - Late Woodland I"
"1442","Cahokia","USMisMu",2.17318626841227,NA,NA,1.25,0,1,1,2,5,0.954242509439325,0.391422874006654,1.60205999132796,"Cahokia - Late Woodland II"
"1443","Cahokia","USMisPa",2.17318626841227,NA,NA,1.5,0,1,1,3,5,1,0.410698850079792,1.60205999132796,"Cahokia - Late Woodland III"
"1445","Cahokia","USMisSp",2.17318626841227,2.65321251377534,NA,2,1,1,1,4,11,1.25527250510331,0.973915585369398,2.65321251377534,"Cahokia - Emergent Mississippian I"
"1446","Cahokia","USMisME",2.17318626841227,2.65321251377534,2.17609125905568,2,2.5,4,2,4.5,11,1.38021124171161,1.01310328779765,2.65321251377534,"Cahokia - Emergent Mississippian II"
"1448","Cahokia","USCahoE",2.17318626841227,4.65321251377534,3.39794000867204,4,3,3,1,2,10,1.27875360095283,1.11368655056477,4.09691001300806,"Cahokia - Lohman-Stirling"
"1449","Cahokia","USCahoL",1.86923171973098,4.65321251377534,3.39794000867204,4,3,3,1,2,10,1.27875360095283,1.1765,4.09691001300806,"Cahokia - Moorehead"
"1450","Cahokia","USMisSd",2.09342168516224,4.13033376849501,2.8750612633917,3,1,3,1,0,10,1.17609125905568,1.23982580740394,3.77815125038364,"Cahokia - Sand Prairie"
"1451","Cahokia","USOneot",2.37839790094814,NA,3.77815125038364,1.75,0,2,0,0,11,1.11394335230684,1.30366397277658,2.30102999566398,"Oneota"
"1453","Cahokia","USOneot",2.37839790094814,NA,3.77815125038364,1.75,0,2,0,0,17,1.27875360095283,1.44269160604052,2.30102999566398,"Oneota"
"1454","Cahokia","USIllin",1.88649072517248,4,4.21748394421391,2,0.5,1,2,3.5,15,1.34242268082221,1.5179664669266,NA,"Early Illinois Confederation"
"1455","Finger Lakes","UsIroqP",2.42324587393681,4.65321251377534,4.86461786165523,2,0,1,0,0,17,1.25527250510331,0.836920864602525,3.07918124604762,"Proto-Iroquois Confederacy"
"1458","Finger Lakes","UsIroqE",2.16731733474818,3.74036268949424,5,2.5,2.5,1,4,5,22,1.53781909507327,0.956196917269582,3.25527250510331,"Haudenosaunee Confederacy - Early"
"1459","Finger Lakes","UsIroqE",2.16731733474818,NA,5,2.5,2.5,1,4,5,28,1.60745502321467,1,3.25527250510331,"Haudenosaunee Confederacy - Early"
"1460","Finger Lakes","UsIroqL",2.12710479836481,4.07918124604763,5,3,1.5,1,5,5,25,1.57403126772772,1.04364580056622,3.25527250510331,"Haudenosaunee Confederacy - Late"
"1461","Cuzco","PeCuzLF",2.29666519026153,NA,NA,3,0,1,0,0,6,0.845098040014257,0.460426057263576,NA,"Cuzco - Late Formative"
"1462","Cuzco","PeCuzE1",2.47567118832443,NA,2.84509804001426,3,0,1,0,0,6,0.845098040014257,0.498689616230846,NA,"Cuzco - Early Intermediate I"
"1464","Cuzco","PeCuzE1",2.47567118832443,NA,3,3,0,1,0,0,6,0.845098040014257,0.562773807901244,NA,"Cuzco - Early Intermediate I"
"1465","Cuzco","PeCuzE2",2.17318626841227,NA,3,3,0,1,0,0,6,0.845098040014257,0.602555357873012,NA,"Cuzco - Early Intermediate II"
"1467","Cuzco","PeWari*",2.54282542695918,5.47712125471966,5.23044892137827,4.25,3,6,1.5,1,20,1.4983105537896,0.726662196499153,4.69897000433602,"Wari Empire"
"1470","Cuzco","PeCuzL1",2.39619934709574,NA,2.77815125038364,4,0,4,0,2,14,1.30102999566398,0.869565217391304,NA,"Cuzco - Late Intermediate I"
"1473","Cuzco","PeCuzL2",2.17318626841227,NA,3.40654018043396,4,4,6,0,3,14.5,1.43933269383026,0.979333709768493,NA,"Cuzco - Late Intermediate II"
"1474","Cuzco","PeInca*",2.11727129565576,NA,6.09691001300806,5,7,9.5,4,4,25,1.69460519893357,1.01389045736872,4.77815125038364,"Inca Empire"
"1475","Cuzco","PeInca*",2.11727129565576,7,6.09691001300806,5,7,9.5,4,4,25,1.69460519893357,1.04743083003953,4.77815125038364,"Inca Empire"
"1476","Cuzco","EsHabsb",2.25285303097989,NA,6.85125834871908,6.5,10,12,17,11,40,1.95424250943932,1.08735177865613,5.35024801833416,"Spanish Empire"
"1477","Cuzco","EsHabsb",2.25285303097989,NA,NA,6.5,10,12,17,11,40,1.95424250943932,1.12608695652174,NA,"Spanish Empire"
"1478","North Colombia","CoNahua",2.90254677931399,NA,NA,1.25,0,4,0,0,1,0.698970004336019,0.0990342837285709,2.8750612633917,"Neguanje"
"1481","North Colombia","CoNahua",2.90254677931399,NA,NA,1.25,0,5,0,0,1,0.778151250383644,0.118132041805292,2.8750612633917,"Neguanje"
"1482","North Colombia","CoNahua",2.90254677931399,NA,NA,1.5,0,5,0,0,1,0.778151250383644,0.12367988237253,2.8750612633917,"Neguanje"
"1483","North Colombia","CoNahua",2.90254677931399,NA,NA,1.5,0,6,0,0,1,0.845098040014257,0.131890861670897,2.8750612633917,"Neguanje"
"1486","North Colombia","CoTairo",2.67577834167409,3.21232080314198,2.17609125905568,1.75,2,8,4,3.5,8,1.40654018043396,0.296018103354658,2.17609125905568,"Tairona"
"1487","North Colombia","CoTairo",2.67577834167409,3.21232080314198,2.17609125905568,1.75,2,8,4,3.5,8,1.40654018043396,0.311329384562658,3.31701810104811,"Tairona"
"1489","North Colombia","CoTairo",2.67577834167409,3.88081359228079,2.17609125905568,2.5,3,8,4,3.5,8,1.42324587393681,0.341951946978657,3.60205999132796,"Tairona"
"1490","North Colombia","CoTairo",2.67577834167409,3.88081359228079,2.17609125905568,3.25,3,8,4,3.5,8,1.42324587393681,0.357263228186657,3.60205999132796,"Tairona"
"1491","Lowland Andes","EcJivaE",2.47129171105894,2.47712125471966,NA,1.25,0,1,2,2,15,1.30102999566398,0.28325881377969,2.47712125471966,"Jivaro - Colonial"
"1492","Lowland Andes","EcJivaE",2.47129171105894,2.47712125471966,NA,1.25,0,1,2,2,12,1.23044892137827,0.297704333712237,2.47712125471966,"Jivaro - Colonial"
"1494","Lowland Andes","EcJivaL",2,NA,NA,1.25,0,1,3,2,25,1.49136169383427,0.326856374938421,2.47712125471966,"Jivaro - Ecuadorian"
